#{"t_start": 1767377047.197074, "env_id": "CustomHopper-source-v0"}
r,l,t
452.78844,154,1537.399345
410.15333,146,1538.35516
1867.917082,500,1541.734572
1201.485937,385,1544.365147
1410.107188,500,1547.776186
558.586972,189,1549.043422
823.085483,249,1550.779268
1499.294843,357,1553.171709
1385.104956,382,1555.796224
1554.63138,500,1559.214693
1632.525999,385,1562.159334
1635.852271,500,1565.518663
661.247529,187,1566.926458
2020.102281,500,1570.306915
514.834246,173,1571.476078
1860.31801,500,1574.926092
783.070716,249,1576.576149
1413.561664,500,1579.9506
869.616711,251,1581.656977
1404.855369,500,1585.102153
1319.161421,379,1587.747948
628.308831,196,1589.068446
483.449806,162,1590.253489
841.537702,256,1591.99287
705.39268,208,1593.418938
1076.376182,324,1595.856589
594.547782,192,1597.130481
1858.638474,500,1600.500412
618.467436,182,1601.696097
1441.19181,500,1605.120157
1830.493251,470,1608.290319
1676.789028,500,1611.679891
1343.666136,500,1615.07251
1905.61862,500,1618.420535
959.771172,271,1620.268428
340.582673,126,1621.102083
526.854468,173,1622.356062
550.674977,183,1623.566406
1371.042476,500,1626.94698
2048.439031,500,1630.245444
1510.332758,388,1632.791169
1233.284381,500,1636.241229
1475.791363,500,1639.685865
2079.957249,500,1643.045135
1322.15013,500,1646.396387
915.747215,269,1648.235963
854.952394,247,1649.892228
1462.302483,500,1653.349206
496.559268,159,1654.390244
1056.615595,305,1656.432426
924.570072,261,1658.21002
1,190,1618.253017
743.405414,251,1619.980014
1291.191326,314,1622.090897
833.204303,251,1623.836994
1577.374454,395,1626.465825
879.456965,281,1628.363235
1180.580221,271,1630.15868
1421.124933,326,1632.300924
1392.373398,341,1634.683601
1417.796059,500,1638.039659
2091.131018,455,1641.161808
804.031061,246,1642.829958
416.482775,149,1643.808033
1535.807548,500,1647.225516
880.805594,257,1648.934633
958.679859,272,1650.73978
1220.046585,500,1654.194376
914.987817,223,1655.679313
1302.122957,386,1658.294642

1329.053515,500,1637.002576
569.730022,172,1638.150864
