#{"t_start": 1769532944.2972438, "env_id": "CustomHopper-source-v0"}
r,l,t
42.5831,42,1116.721512
233.184557,115,1118.104882
43.358648,43,1118.598987
478.120381,296,1122.054075
588.943113,500,1127.880543
42.271093,42,1128.358237
41.956427,42,1128.84216
234.289365,135,1130.438507
327.382269,173,1132.513117
42.656577,43,1133.058606
47.80574,43,1133.571641
48.740364,44,1134.108812
41.916264,42,1134.610768
296.304103,151,1136.405295
128.108776,76,1137.316599
45.216975,44,1137.842817
586.426891,500,1143.877315
265.692469,130,1145.417293
212.72805,110,1146.726309
387.912585,198,1149.168439
44.057622,43,1149.679818
43.609613,43,1150.191333
229.673013,125,1151.676277
182.808879,79,1152.607798
591.353708,500,1158.738051
42.601314,42,1159.234399
383.53436,202,1161.649913
45.009364,44,1162.226485
452.740734,278,1165.710007
43.639588,42,1166.222317
187.00776,86,1167.266105
43.464457,44,1167.845905
327.661269,153,1169.769248
343.238156,176,1172.132067
45.808706,43,1172.670224
198.197701,99,1173.996088
599.131877,500,1180.080903
45.777384,42,1180.558147
42.480854,42,1181.036637
41.440724,42,1181.511462
44.282545,44,1182.006072
40.452718,41,1182.514697
187.458281,100,1183.745629
60.525491,53,1184.381582
195.398285,86,1185.350659
44.885765,42,1185.912615
43.806245,42,1186.388234
42.86631,42,1186.865026
70.453398,50,1187.42791
354.617378,183,1189.496477
361.452695,173,1191.499662
43.120788,42,1191.972341
586.790012,500,1197.666846
343.196039,170,1199.662472
307.371163,153,1201.396172
8.129074,20,1201.621562
42.914364,42,1202.099328
44.060988,43,1202.585079
372.143296,203,1204.873456
209.592154,108,1206.136009
45.992255,44,1206.633887
268.688051,146,1208.660216
43.646337,42,1209.148074
43.38091,42,1209.628648
42.522963,43,1210.118184
44.873045,43,1210.603308
41.236289,42,1211.094748
41.485794,42,1211.580354
324.437101,163,1213.430058
42.010249,42,1213.909092
389.805048,202,1216.223124
43.374734,42,1216.698551
42.648965,42,1217.179514
55.041837,47,1217.759803
369.094055,166,1220.06324
69.312739,62,1220.895353
42.956811,42,1221.418801
229.636989,125,1223.066952
44.125812,43,1223.571491
43.816858,43,1224.068028
42.006205,42,1224.550053
293.525202,160,1226.384439
42.938282,43,1226.868693
45.947737,45,1227.374251
239.284082,126,1228.850596
44.243259,43,1229.337489
41.961232,42,1229.824476
248.086252,131,1231.30612
382.549712,191,1233.487761
292.886644,156,1235.274126
225.374535,114,1236.580473
63.882022,53,1237.182208
44.752464,43,1237.691002
210.091254,110,1238.976528
43.008546,44,1239.478764
42.136775,42,1239.955737
229.860085,119,1241.32548
41.71595,42,1241.804843
48.02623,44,1242.306271
45.081831,43,1242.788909
45.131586,43,1243.284195
47.835411,43,1243.767337
223.215648,109,1245.001605
43.52682,42,1245.538274
44.010786,42,1246.032915
44.168642,42,1246.509836
200.179865,95,1247.591668
180.611413,89,1248.613385
